term,tag
decelerate,VB
death-wish,NN
descartes,NP
dealers',NNS$-TL
declaration,NN
desirable,JJ
deslonde,NP
del.,NP
desserts,NNS
debris,NN
deadline,NN
deportees,NNS
debatable,JJ
decisions,NNS
deport,VB
defraud,VB
devoted,VBN
detectives,NNS
depend,VB
deceitful,JJ
detergent,NN
deterministic,JJ
deploying,VBG
debunking,NN
destroyers,NNS
determinations,NNS
demoted,VBD
degeneration,NN
derogate,VB
deltoids,NNS
dey,PPSS
dessert,NN
decking,NN
despondency,NN
detention,NN-TL
deras,FW-PP$-TL
depaul,NP-TL
decide,VB
decorating,VBG
determinedly,RB
detested,VBD
deficient,JJ
derby,NN-TL
democrat,NP
deals,NNS
desertion,NN
deloris,NP
delegate,VB
dealt,VBD
deferments,NNS
debuting,VBG
deplorable,JJ
definable,JJ
dexterity,NN
dessier,VB
depressants,NNS
detonated,VBD
deutsch,NP
dealing,VBG
demontez,NP
dequindre,NP-TL
demonstrations,NNS
decreed,VBD
depraved,VBN
deadheads,NNS
design,NN
decrees,VBZ
destitute,JJ
degraded,VBN
depression,NN
decadence,NN
desegregation-from-court-order,NN
defence,NN
decimeter-wave-length,NN
deliberate,JJ
deluded,VBD
deeply,RB
deep-eyed,JJ
devens,NP-TL
decolletage,NN
delegates',NNS$-TL
desegregate,VB-HL
decry,VB
defeatism,NN
despoilers,NNS
designing,VBG
delving,VBG
deerskins,NNS
deloused,VBN
detoured,VBN
deemed,VBN
denunciations,NNS
desegregation,NN
desires,NNS
denominations,NNS
delicti,FW-NN
demoniac,JJ
delivering,VBG
desired,VBD
deposition,NN
detest,VB
deceit,NN
demandingly,RB
deserts,NNS
delle,NP
deviate,VB
deferring,VBG
deities,NNS
detonating,VBG
depositions,NNS
dentures,NNS
denunciation,NN
descended,VBD
deceased,JJ
defeat,VB
deserves,VBZ
demon's,NN$-TL
decries,VBZ-HL
demythologization,NN
declivity,NN
deputy,NN
dewy-eyed,JJ
dehumanize,VB
delano,NP
designates,VBZ
decried,VBD
decrease,VB
delegated,VBN
devey's,NP$
detecting,VBG
dervishes,NNS
desiring,VBG
devastation,NN
detribalize,VB
deviations,NNS
destination,NN
devotional,JJ
depicted,VBD
delude,VB
demander,NN
defendant,NN
devoured,VBN
deluxer,NN
dentists,NNS
decaying,VBG
decencies,NNS
dealings,NNS
degrade,VB
dentistry,NN
delegating,VBG
debora,NP
depew,NP
defecated,VBN
democratic-endorsed,JJ
debates,NNS
decked,VBN
defeats,NNS
desultory,JJ
der,NP
des,FW-IN+AT-T
desprez,NP
despues,FW-RB
detroit's,NP$
dew,NN
dei,FW-NN$-TL
debated,VBD
deficiencies,NNS
del,FW-IN+AT-TL
depravities,NNS
den,NN
deprived,VBD
detached,VBN
degroot,NP
def,FW-NN
denny's,NP$
decorative,JJ
defer,VB
dedicated,VBD
deadweight,NN
december,NP
deplores,VBZ
decompression,NN
depiction,NN
debt-free,JJ
dedicates,VBZ
despot,NN
dekalb,NP
dennis,NP
demarcated,VBN
deplored,VBD
delphine's,NP$
defective,JJ
desperation,NN
destroying,VBG
densmore,NP
debauchery,NN
decisively,RB
delay,VB
decrying,VBG
delaney,NP
denverite,NP
deification,NN
detonation,NN
deteriorate,VB
desecrated,VBN
deviated,VBN
designer,NN
description,NN
derived,VBD
debilitating,JJ
demanding,VBG
decreeing,VBG
depriving,VBG
deltoid,NN
designed,VBN
destined,VBN
de-iodinating,VBG
delicately-textured,JJ
destructive,JJ
determinability,NN
dean's,NP$
debility,NN
democracy,NN
deluge,NN
descends,VBZ
deserted,VBN
deposit,VB
deterioration,NN
decreasing,VBG
definitions,NNS
democratic,JJ-TL
demonstratives,NNS
defying,VBG
devonshire,NP
deus,FW-NP
devote,VB
defenders,NNS
