term,tag
barking,VBG
banks,NNS
barclays,NNP
barth,NNP
battle,NN
baldwin,NNP
baim,NNP
barbados,NNP
band-wagon,JJ
based,VBN
backers,NNS
bases,NNS
ballots,NNS
bans,VBZ
banned,VBN
baton,NNP
band,NN
bang,NN
bankroll,VBP
barge,NN
baking,NNP
bancorp,NNP
banquet,NN
bank,NN
bat,NN
bar,NNP
basham,NNP
backgrounds,NNS
banking,NN
bad,JJ
ban,NN
barbara,NNP
backlog,NN
barrels,NNS
bars,NNS
barnett,NNP
back,RP
ballot,NN
bargains,NNS
baris,NNP
bank-backed,JJ
bag,NN
bankruptcy-law,JJ
banning,VBG
ballantine\/del,NNP
barometer,NN
bass,NNP
barrier,NN
balked,VBD
backer,NNP
babcock,NNP
ballplayers,NNS
base,NN
baseball,NN
backed,VBD
barrett,NNP
bangkok,NNP
bates,NNP
ballpark,NN
bald-faced,JJ
banker,NN
barriers,NNS
baltimore,NNP
battery,NN
baskets,NNS
balanced,JJ
bankruptcy,NN
basis,NN
basic,JJ
basin,NNP
banque,NNP
barbaresco,NNP
baum,NNP
basically,RB
baby,NN
balls,NNS
bargain,NN
balance,NN
barely,RB
backing,NN
battered,VBN
batting,NN
bags,NNS
barney,NNP
barron,NNP
balloon,NN
bakery,NN
battles,NNS
backseat,NN
bailey,NNP
backe,NNP
balloting,NN
battery-operated,JJ
badly,RB
ball,NN
ballroom,NN
barnum,NNP
barges,NNS
backlogs,NNS
balkanized,JJ
barfield,NNP
backyard,NN
bankrupt,JJ
baker,NNP
bankers,NNS
barred,VBD
basket,NN
barrel,NN
backdrop,NN
