term,tag
pistols,NNS
pirates,NNS
picket,NN
pitney,NNP
pick-up,JJ
pie,NN
pieces,NNS
picked,VBD
pit,NN
pills,NNS
pipe,NN
pinocchio,NNP
piracy,NN
pictures,NNPS
pipes,NNS
piper,NNP
pianist-comedian,NN
pine,VBP
piscataway,NNP
pioneer,NN
pins,VBZ
pipeline,NN
pickens,NNP
pill,NN
picture,NN
pittsburgh,NNP
pitcher,NNP
pitches,VBZ
pierre,NNP
picking,VBG
piero,NNP
pilots,NNS
pickers,NNS
pickups,NNS
picks,VBZ
pinning,NN
pitting,VBG
pick,VB
piece,NN
pillow,NN
