term,tag
purhasing,NN
purchases,NNS
pushes,VBZ
punishing,VBG
pursuant,JJ
purposes,NNS
purely,RB
punitive,JJ
punishable,JJ
purchased,VBN
pulls,NNS
purina,NNP
purchasers,NNS
public-relations,NNS
publishing,NN
puts,VBZ
pursued,VBN
puzzled,VBN
purchasing,NNP
puccio,NNP
puerto,NNP
public,NN
publishers,NNP
publicity,NN
pull,VBP
punish,VB
pushing,VBG
pumping,VBG
pub,NN
publicized,VBN
putty,NN
putting,VBG
purpose,NN
put,VBN
purrs,VBZ
purse,NN
purepac,NNP
publication,NN
publishes,VBZ
purchase,VB
publicly,RB
pushed,VBD
pursue,VB
publisher,NN
pulp,NN
publications,NNS
published,VBD
push,VB
pulling,VBG
pulled,VBD
punishment,NN
publish,VB
