term,tag
siti,NNP
signing,VBG
since,IN
significantly,RB
similarity,NN
simple,JJ
sigh,NN
sidestep,VB
sights,NNS
sign,NN
single,JJ
simply,RB
sight,NN
signs,NNS
sigmund,NNP
single-a,JJ
size,NN
silicon,NNP
simon,NNP
signore,NNP
silent,JJ
sit,VB
single-lot,JJ
situations,NNS
six,CD
single-family,NN
sites,NNS
silver,NN
signals,VBZ
sir,NNP
signboards,NNS
significance,NN
sierra,NNP
sidelines,NNS
six-packs,NNS
sink,VB
single-handedly,RB
simultaneously,RB
sickness,NN
singapore,NNP
silicone,NN
sixth,JJ
sigler,NNP
single-digit,JJ
simmons,NNP
single-handed,JJ
signaling,VBG
significant,JJ
silverman,NNP
sidak,NNP
sitting,VBG
sides,NNS
singled,VBN
simulates,VBZ
six-bottle,JJ
simeon,NNP
sizable,JJ
signifying,VBG
signal,VB
sinister,JJ
signed,VBN
side-crash,JJ
six-month,JJ
siegal,NNP
si,NNP
simultaneous,JJ
sino-u.s.,JJ
similarly,RB
signature,NN
situation,NN
sidewalk,NN
similar,JJ
side,NN
signet,NNP
six-inch,JJ
