term,tag
lapped,VBD
lace,NN
lack,NN
laura,NNP
lauri,NP
lacy,JJ
lauro,NP
larkin's,NP$
layers,NNS
lawyers',NNS$
languages,NNS
lanin's,NP$
lapels,NNS
lawmakers,NNS
labans,NPS
lakewood,NP
ladle,NN
languished,VBD
lanza,NP
laurels,NNS
laying,VBG
laue,NP
large,JJ
last-mentioned,JJ
launches,NIL
langsdorf,NP
landlords,NNS
launder-ometer,NP
last-round,NN
lavishing,VBG
lawyer,NN
labothe,NP
landslides,NNS
layman's,NN$
laurence,NNP
lazily,RB
lalauries',NPS$
lactating,VBG
lappets,NNS
lacquer,NN
landis,NNP
lange,FW-JJ
law-unto-itself,JJ
layout,NN
launch-control,NN
laurents',NP$
larger,JJR
law-abiding,JJ
land-idling,JJ
labor-saving,JJ
lancret,NP
lalauries,NPS
lavatory,NN
larimer,NP-TL
lagow,NP
launchings,NNS
landscape,NN
lamming,VBG
lawrenceville,NP
lascar,NP
law-governed,JJ
lander,NP
landes,NNS
labyrinth,NN
lacerate,VB
lamon,NP
lazzaroni,NNP
landed,VBD
lazarus,NP-TL
labelled,VBN
laborer,NN
latent,JJ
laendler,FW-NN
laguardia,NP
lapse,NN
labeled,VBN
laughter,NN
laguardia's,NP$
la.,NNP
laughs,NNS
lammed,VBD
lappenberg,NP
lacks,VBZ
larkins,NPS
lamb,NN
lama,NNP
lagoons,NNS
lame,JJ
lamp,NN
laicos,FW-NNS-TL
lao,NP
laundry,NN
lak,IN
lad,NN
ladder,NN
lag,VB
lab,NN
laxative,NN
lax,JJ
lay,VBD
lappenburg-kemble,NP
law,NNP
lap,NN
las,NNP
laudanum,NN
lava-rocks,NNS
larceny,NN
laurie,NP
lagoon,NP
lactate,NN
lafe,NP
larger-than-normal,JJ
large-enough,JJ
lavallade,NP
laotians,NPS
lashings,NNS
laced,VBN
lats,NN
la,NNP
lateran,NP
lateral,JJ-TL
labor,NN
late,JJ
laces,NNS
latitude,NN
lath,NN
lacey,JJ
lambert,NNP
landau,NN
lagrange's,NP$
landings,NNS
layering,VBG
labouisse,NNP
labeling,VBG
lassus,NP
lawmen,NNS
lasting,JJ
lacerations,NNS
laboratory,NN-TL
laramie,NP-TL
laid,VBN
lain,VBN
lanesville,NP
lawrence,NP
lawless,NNP
langford,NP
langner,NNP
lacerated,VBN
late-summer,NN
language,NN
launch,VB
latches,VBZ
latitudes,NNS
lanced,VBD
labored,VBN
lances,NNS
lasalle,NNP
latched,VBN
laguerre,NP
lambarene,NP
lagging,VBG
laughingly,RB
lawsuits,NNS
larkin,NP
larder,NN
ladylike,JJ
larks,NNS
landonne,NNP
lavished,VBD
lavender,NN
laymen,NNS
lather,NN
lathes,NNS
lament,NN
latinovich,NP
laminate,NN
layette,NN
lawman,NN
layton,NP
lauderhill,NNP
lautner,NP
laden,JJ
latter,NN
landlord's,NN$
lackadaisical,JJ
labour,NN
laughed,VBD
layoffs,NNS
lante,NP
ladgham,NP
lawman's,NN$
lay-up,JJ
latex,NN
lawn,NN
later,JJ
lavato,NP
langhorne,NP
lancashire,NP-TL
laws,NNS
languid,JJ
labels,NNS
lalaurie's,NP$
lauritz,NP
landis',NP$
laments,NNS
lateiner,NP
larson,NP
laughlin,NP
lauder,NP
layman,NN
lauded,VBD
larkspur,NN-TL
lay-offs,NNS
laguna,NP-TL
land-based,JJ
lafite-rothschild,NNP
latter's,NN$
landrum-griffin,NP-TL
labile,JJ
landlord,NN
landscaped,VBN
laswick,NP
largesse,NN
labors,NNS
lazy,JJ
lay-sisters,NNS
lausanne,NP
largely-silent,JJ
lancaster,NNP
lauritsen,NP
laureate,JJ
launch-vehicle,NN
label,NN
lamar,NP
latin,NNP
lapping,VBG
larson's,NP$
large-package,NN
launderings,NNS
lawsuit,NN
laze,VB
lass,NN
last,JJ
lawrence's,NP$
lackluster,JJ
layered,VBN
lash,VB
last-named,JJ
lawyer's,NN$
laudably,RB
laurentian,JJ
laity,NN
lanterns,NNS
laugh,VB
latour,NNP
language-housekeeper,JJ
laos,NP
lady's,NN$
lanes,NNS
lauderdale,NP-TL
lao-tse,NP
laurance,NP
lace-drawn,JJ
laser,NN
lanthanum,NN
launcher,NN
laxness,NN
lavoisier,NP
lahk,IN
landslide,NN
launched,VBN
layer,NN
lavaughn,NP
langeland,NP
lanky,JJ
lascivious,JJ-TL
landfills,NNS
law-breaking,NN
laundered,VBN
lambs,NNS-HL
laundering,VBG
landmarks,NNS
lava,NN
labor-backed,JJ
lap-shoulder,JJ
largest,JJS
laban,NP
lagerlof,NP
last-ditch,NN
