term,tag
mortgage-based,JJ
moments,NNS
money,NN
move,VB
month,NN
mo.,NNP
monitor,NN
modernization,NN
mouth-up,JJ
modestly,RB
mortgage-backed,NNP
moneymakers,NNS
moody,NNP
mollified,VBN
modifications,NNS
moines,NNP
mothers,NNS
morning,NN
mode,NN
money-market,JJ
mount,VB
moleculon,NNP
motive,NN
morale-damaging,JJ
momentary,JJ
mood,NN
mortgage,NN
monopolies,NNPS
movie,NN
moslem,NNP
moon,NNP
moderated,VBN
mogavero,NNP
moons,NNS
moderate,JJ
movement,NN
monster,NN
money-center,JJ
montedison,NN
modify,VB
monetary,NNP
monied,JJ
morass,NN
mona,NNP
months,NNS
moment,NN
motion,NN
mont,NNP
monopolize,VB
morrell,NNP
more-advanced,JJ
modems,NNS
morale,NN
motor-home,NN
morita,NNP
motor,NNP
moreover,RB
monthly,JJ
moderately,RB
motives,NNS
mousseline,NN
more,JJR
mostly,RB
motors,NNPS
moscow,NNP
money-fund,NN
mounted,VBN
morbidity,NN
modern-day,JJ
monopoly,NN
mo,NNP
movies,NNS
moratorium,NN
morgan,NNP
morrison,NNP
morphogenetic,JJ
moore,NNP
money-losing,JJ
modern,JJ
moved,VBD
mo.-based,JJ
moves,NNS
movements,NNS
more-efficient,JJ
mortimer,NNP
montgomery,NNP
mobster,NN
modification,NN
mossman,NNP
most-likely-successor,JJ
monday,NNP
models,NNS
monticello,NNP
most,JJS
modest,JJ
moving,VBG
monchecourt,NNP
mobilizing,VBG
mortgaged,VBN
mobile,JJ
mortgages,NNS
mother,NN
model,NN
