term,tag
longevity,NN
london,NNP
looks,VBZ
loading,VBG
longstanding,JJ
lorenzo,NNP
location,NN
lore,NN
lord,NNP
local,JJ
lobo,NNP
longest,JJS
low-tech,JJ
lonski,NNP
loss,NN
lost,VBN
louis,NNP
loser,NN
loses,VBZ
lose,VB
lofty,JJ
louisiana-pacific,NNP
lobbies,NNS
lobster,NN
loops,NNS
logo,NN
lower-priced,JJ
looking,VBG
london-based,JJ
longtime,NN
low-ball,JJ
loose,JJ
lobbyist,NN
loudest,JJS
losing,VBG
lookee-loos,NNS
loans,NNS
losses,NNS
lotions,NNS
lobsenz,NNP
lousy,JJ
logic,NN
long-term,JJ
load,VB
loveliest,JJS
low-cost,JJ
low-altitude,NN
loan,NN
long,JJ
loaded,VBN
lower-priority,JJ
lottery,NN
log,VB
locally,RB
lovett,NNP
los,NNP
low,JJ
lot,NN
lovely,JJ
louisiana,NNP
lowest,JJS
lowering,VBG
lowe,NNP
lobbyists,NNS
logjam,NN
lowered,VBD
low-ability,JJ
longer-term,JJ
loved,VBD
loom,VBP
locked,VBN
look,VBP
loews,NNP
longwood,NNP
lorillard,NN
lover,NN
loewi,NNP
lorain,NNP
lock,VBP
low-priced,JJ
locations,NNS
lotter,NN
long-tenured,JJ
located,VBN
louisville,NNP
long-time,JJ
logistical,JJ
loyalty,NN
looming,VBG
lower,JJR
longer,JJR
loathsome,JJ
looked,VBN
loyal,JJ
