term,tag
exclusive,JJ
executed,VBN
excessive,JJ
excise,VB
express-buick,NNP
executive,JJ
expects,VBZ
existing,VBG
executing,VBG
export-oriented,JJ
existence,NN
exodus,NN
ex-dividend,JJ
exporters,NNS
exclusion,NN
explain,VB
explanatory,JJ
except,IN
exclusively,RB
exhibition,NN
exempt,JJ
extensive,JJ
excited,VBN
exports,NNS
exceptional,JJ
express,NNP
expectation,NN
exchanges,NNS
execution,NN
exact,JJ
executive-office,NN
execute,VB
exxon,NNP
exits,NNS
excluding,VBG
experiencing,VBG
excellence,NN
excesses,NNS
experienced,VBN
execs,NNS
exceed,VB
exacerbated,VBN
exists,VBZ
exposed,VBN
exorbitant,JJ
exporter,NN
export,NN
expect,VBP
exceeded,VBD
explosive,JJ
expert,NN
exceeding,VBG
expressed,VBN
exit,NN
expressing,VBG
exercise,VB
explosion,NN
extend,VB
exchange,NNP
expansion,NN
extraordinary,JJ
explore,VB
expire,VB
extent,NN
excess,NN
exciting,JJ
exemption,NN
extension,NN
expressly,RB
exceptionally,RB
experience,NN
expedited,VBN
expecting,VBG
exceeds,VBZ
expense,NN
expression,NN
exhibited,VBN
executives,NNS
examinations,NNS
expendable,JJ
extra,JJ
explained,VBD
expectations,NNS
exploit,VB
exhibits,VBZ
expensive,JJ
explaining,VBG
existed,VBN
extremely,RB
extramarital,JJ
examination,NN
expected,VBN
exposures,NNS
exploded,VBD
exactly,RB
expunged,VBN
external,JJ
excision,NN
exception,NN
expanded,VBD
executes,VBZ
expelled,VBN
examined,VBN
exploration,NN
exist,VBP
example,NN
exercisable,JJ
examples,NNS
examiner,NNP
exerting,VBG
exhausted,VBN
expanding,VBG
expenses,NNS
examine,VBP
excessively,RB
experts,NNS
exchanging,VBG
expenditures,NNS
exxon-owned,JJ
explains,VBZ
exhaust,VBP
extended,VBN
explorer,NNP
exuded,VBD
expires,VBZ
exercised,VBN
extending,VBG
expired,VBD
expand,VB
exposure,NN
exceedingly,RB
expands,VBZ
