term,tag
musicale,FW-JJ-TL
musicologists,NNS
mud-sweat-and-tears,JJ
murtaugh,NP
mulching,VBG
musmanno's,NP$
mules,NNS
murray,NNP
mutual-fund,NN
musicals,NNS
musil's,NP$
mullerin,FW-NN-TL
muffling,VBG
multi-million-dollar,JJ
multiples,NNS
multichannel,JJ
muzzle,NN
mugs,NNS
music-making,NN
mubarak,NP
muses,NNS-TL
mute,JJ
munger,NP-TL
muffins,NNS
murrin,NP
musial,NP
mutinies,NNS
mucker,NN
murkland,NP
musee,FW-NN-TL
mused,VBD
murderer's,NN$
muzzles,NNS
much-craved,JJ
municipal,JJ
multi-purpose,JJ
musket,NN
multimillionaire,NN
munich,NP
mutations,NNS
mucosa,NN
muskegon,NP
multidimensional,JJ
mulford,NNP
muff,NN
murmured,VBD
musique,FW-NN-TL
muscled,VBN
muscles,NNS
muscovy,NP-TL
mustn't,MD*
mucilage,NN
multiplying,VBG
muck's,NP$
mussolinis,NPS
multiplied,VBN
mulatto's,NN$
mumbo-jumbo,NN
mural,NN
multicolored,JJ
multilateral,JJ
mule-drawn,JJ
muzo,NP
mud-caked,JJ
murat,NP
munitions,NNS
mutineer,NN
mustang,NP
murders,NNS
mussolini,NP
muscolina,NNP
muskoka,NP
mustered,VBD
mutton,NN-TL
mutational,JJ
musts,NNS
muted,VBN
murrow,NP
mud,NN
mug,NN
musta,MD+HV
mulling,VBG
mum,JJ
muscle-shaping,JJ
multitude,NN
multinational,JJ
mullen,NP
multnomah,NP-TL
mutual-aid,NN
murderer,NN
munich's,NP$
munching,VBG
multifigure,NN
municipally,RB
muslim,JJ-TL
muzzling,JJ
mule,NN
multivalent,JJ
murdered,VBN
musing,VBG
multiplies,VBZ
muscling,VBG
mushrooming,VBG
multiversity,NN
muller,NP
mudslinging,NN
mussorgsky,NP
mulligan,NP
musings,NNS
musculature,NN
munoz,NP
mutchin,NNP
museums,NNS
mutually,RB
multicolor,JJ
musicians,NNS
musically,RB
multi-colored,JJ
murakami,NNP
murdering,VBG
mungus,NN
mutters,VBZ
muzak,NP
much-larger,JJ
muddied,VBN
murmur,NN
muddleheaded,JJ
murmuring,VBG
muffler,NN
mullenax,NP
municipality,NN
muddy-tasting,JJ
mustached,JJ
mushrooms,NNS
multiplication,NN
muhammad,NP
much-discussed,JJ
muskets,NNS
mustaches,NNS
munched,VBD
mumble,NN
multinationals,NNS
murderers,NNS
muttered,VBD
musn't,MD*
mudugno,NP
multi-year,JJ
murky,JJ
museum,NN
music-loving,JJ
muong,NP
mullins,NP
muck,NN
multi-crystal,JJ
much,JJ
music,NN
multi-,JJ
mutiny,NN
mulligatawny,NP-HL
murphy's,NP$
multi-millionaire,NN
multi-lingual,JJ
mutterers,NNS
mundane,JJ
municipalities,NNS
murder,NN
much-needed,JJ
mushroom,NN
municipality's,NN$
mussett,NP
musician,NN
mutter,VB
muse,NN
musicality,NN
muskadell,NN
multi-state,JJ
multilevel,JJ
multitudinous,JJ
murville,NP
mussorgsky's,NP$
municipally-sponsored,JJ
must've,MD+HV
must,MD
multiple-purpose,NN
muster,NN
multiplicity,NN
murray's,NP$
mumbling,VBG
mustangs,NPS
much-thumbed,JJ
mutilation,NN
multi-family,JJ
muggers,NNS
mullendore,NP
muscle-bound,JJ
munroe,NP
mutuality,NN
multipurpose,JJ
mucus,NN
mudguard,NN
muir,NP
mudwagon,NN
muscular,JJ
mucking,VBG
mud-beplastered,JJ
mulligan's,NP$
mundt,NP
muller's,NP$
muezzin,NN
multitudes,NNS
musmanno,NP
murderous,JJ
mussolini's,NP$
mutual,NNP
muramatsu,NNP
multipactor,NN
muddling,VBG
mustering,VBG
mummified,VBN
mumbled,VBD
mustachioed,JJ
muzyka,FW-NN-TL
musica,FW-NN-TL
multibillion-dollar,JJ
mustiness,NN
mutants,NNS
mummies,NNS
murphy,NP
multiple,JJ-HL
mustard,NN
multiple-choice,NN
multiphastic,JJ-TL
mulch,NN
munch,VB
musicianship,NN
muffled,VBN
much-copied,JJ
muttering,VBG
muslims,NPS
multiply,VB
mussels,NNS
mullah,NN
music-hall,NN
multi-phase,JJ
muggy,JJ
mutely,RB
mushr,NP
mumford,NP
musclemen,NNS
mushy,JJ
multi-valued,JJ
muncipal,JJ-TL
multi-product,JJ
mundt's,NP$
musician's,NN$-TL
multistage,NN
mutilated,VBN
muscle,NN
multimegaton,JJ
musical,JJ
mustache,NN
muddy,JJ
