term,tag
piper,NNP
pistol-whipped,VBD
pinioned,VBN
pittenger,NP
pianos,NNS-TL
pigeons,NNS
piped,VBD
piss,VB
pinhead,NN
pique,NN
ping-pong,NP
pitch,NN
piraeus,NP
pilgrim's,NN$-TL
piazzas,NNS
piezoelectric,JJ
pitt,NP
pistol-whipping,VBG
pinocchio,NNP
pirates',NNS$-TL
pius,NP
pies,NNS
pillars,NNS
piddling,VBG
pile,NN
pitied,VBD
piano,NN
pinto,NN
pill,NN
pinnacles,NNS
pitfall,NN
pinochle,NN
pinkish-white,JJ
pirogues,NNS
pipgras,NP
pizzicato,NN
piero,NNP
pinafores,NNS
pianists,NNS
piercing,VBG
pierced,VBD
pithy,JJ
pietism,NP
pilloried,VBD
pit-run,JJ
picasso,NP
pinsk,NP
pincian,JJ-TL
pier,NN
pious,JJ
pint-sized,JJ
pinnacle,NN
pimen's,NP$
pimp,NN
pinch,NN
pillar,NN
pith,NN
pickoff,NN
piling,VBG
piety,NN
picnics,NNS
piping,VBG
pinball,NN
pinging,VBG
pituitary,NN
pint,NN
pityingly,RB
picker,NN
pioneering,VBG
picketed,VBN
picnic,NN
pirates,NNS
picket,NN
picture,NN
pilots',NNS$
pierre,NNP
pin-point,NN
picked,VBD
pisces,NP
pickles,NNS
pitchfork,NN
pills,NNS
piersee,NP
pillows,NNS
pickens,NNP
pigments,NNS
pinpoint,NN
pitilessly,RB
pictures,NNPS
pipes,NNS
pilate's,NP$
pigeon,NN-TL
pittsburghers,NPS
piscataway,NNP
pioneer,NN
pickup,NN
pitney,NNP
pittsboro,NP
piston,NN
pistol,NN
pirate,NN
pictured,VBN
pitiless,JJ
pinched,VBN
pictorially,RB
pirie,NP
pine-knot,NN
piccadilly,NP-TL
pidgin,NN
picon,NP
pillared,VBN
piddington,NP
pietro,NP
pickaxe,NN
pinar,NP
pip's,NP$
pickins,NNS
pinch-hitter,NN
pitchers,NNS
pilgrims,NNS-TL
pinnings,NNS
pity,NN
pike,NN
pipeline,NN
piecemeal,RB
piquant,JJ
pilot's,NN$
pizarro,NP
pinning,NN
piled,VBD
pilfering,VBG
picturing,NN
pictorial,JJ
pick,VB
pilots,NNS
pillow,NN
pieta,NP
pinkly,RB
pigskin,NN
pistols,NNS
piepsam's,NP$
pines,NNS
pillsbury,NP
pick-up,JJ
piraro,NP
pianist-comedian,NN
pistoleers,NNS
pianist's,NN$
piteous,JJ
pigeonhole,NN
pivot,NN
pigmented,JJ
picking,VBG
pickman,NP
picnickers,NNS
pilate,NP
pillaged,VBD
piecewise,RB
pike's,NP$
pirandello,NP
pinned,VBN
pitching,VBG
piwen,NP
pi,NN
piedmont,NP
pinpoints,NNS
pinpointing,VBG
pier-table,NN
piezoelectricity,NN
pirouette,NN
pimplike,JJ
pittsburgh,NNP
pitting,VBG
pixies,NNS
picnicked,VBD
pitcher,NNP
pitches,VBZ
pimen,NP
pickled,VBN
piously,RB
pinching,VBG
pitfalls,NNS
pitched,VBN
pig,NN
pitiful,JJ
pilot,NN
pierce,NP
pivoting,VBG
pilgrim,NN
pickers,NNS
pickups,NNS
pianistic,JJ
piepsam,NP
pinholes,NNS
picasso's,NP$
pistol-packing,JJ
pioneered,VBN
pitt-rivers,NP
pitney-bowes,NP-TL
piece,NN
pickle,NN
picture-palace,NN
piloting,VBG
picture-images,NNS
pimples,NNS
pin,NN
pie,NN
pistons,NNS
pierpont,NP
pieces,NNS
pig-drunk,JJ
picketing,VBG
pimpled,JJ
pitiable,JJ
pip,UH
pits,NNS
pinks,NNS
pink-petticoated,JJ
pit,NN
piranesi,NP
pink,JJ
pilgrimages,NNS
pianism,NN
pigpens,NNS
pils,NN-TL
picturesque,JJ
piracy,NN
pinscher,NP
pinkie,NP
pine,VBP
pin-curl,NN
piles,NNS
pinch-hit,VB
pickering,NP
pivotal,JJ
pioneer's,NN$
pins,VBZ
pilgrimage,NN
pianist,NN
pizza,NN
pinch-hitters,NNS
pistachio,NN
pickoffs,NNS-HL
pillage,VB
pickett's,NP$-TL
pickfair,NP
pimps,NNS
pigs,NNS
piers,NNS
picayune,JJ
pioneers,NNS
pigment,NN
pietro's,NP+BEZ
pig-infested,JJ
pickford,NP
pitifully,RB
piazza,FW-NN-TL
pigen,NN
piazzo,NP
picks,VBZ
pipe,NN
pierson,NP
pickets,NNS
pineapple,NN
pipers,NNS
