term,tag
olivefaced,JJ
olympic,JJ
ologies,NNS
old,JJ
ole,JJ-TL
oleophilic,JJ
olson's,NP$
olive-green,JJ
olive-flushed,JJ
ol,JJ
oldest,JJT
olden,JJ
old-timers,NNS
oldenburg,NP
olives,NNS
oliver,NP
olivet,NP-TL
old-grad-type,NN
old-fashioned,JJ
oleophobic,JJ
olgivanna,NP
old-line,NN
olvey,NP
olympian,JJ
olympics,NPS
olivetti,NP
olde,JJ
old-timer,NN
oldsters,NNS
olson,NP
oldies,NNS
ol',JJ
old-time,JJ
olivia,NP
old-age,NN
olive,JJ
olatunji,NP
oleanders,NNS
oleomargarine,NN
oldenburg's,NP$
oliver's,NP$
olaf,NP-TL
old-style,NN
older,JJR
olga,NP
oleg,NP
oldsmobile,NP
olim,FW-RB
olsen,NP
olney,NP-TL
olerichs,NP
