term,tag
migrated,VBN
milt,NP
minors,NNS
mid-week,NN
mismanaged,VBD
mild,JJ
mile,NN
migrates,VBZ
micrometeorites,NNS
mill,NN
milk,NN
mild-winter,NN
middle-school,NN
miller's,NP$
minister's,NN$
micrometers,NNS
migs,NPS
microscopically,RB
midwest,NP
militantly,RB
misinterpretation,NN
misunderstanding,VBG
miners,NNS-TL
minded,VBD
micelles,NNS
mixing,VBG
minerals,NNS
missionary,NN
misinformation,NN
michael,NP
minnie,NP
mistaking,NN
miuchi,FW-VB
mid-1960's,NNS
miller,NP
midsummer,NN
milord,FW-NN
mishap,NN
milligram,NN
miniatures,NNS
mich.,NP
microanalysis,NN
middle-range,NN
mischievous,JJ
miserably,RB
mid-watch,NN
misdeeds,NNS
misjudged,VBD
missile-type,JJ
milbankes,NP
mimieux,NP
mid-1890's,NNS
minnesota's,NP$-TL
mises,NP
midwesterners,NNS-TL
mid-april,NP
miniature,JJ
military-medical,JJ
milky,JJ-TL
military,NN
midway,RB
miscreant,NN
milties,NP
millennia,NNS
mid-1950's,NNS
misrepresentation,NN
middle-age,NN
ministers,NNS
mightiest,JJT
minot,NP
minor,JJ
miro,NP
missionaries,NNS
minifying,VBG
mira,NP
missile,NN
militated,VBN
midst,NN
misdemeanants,NNS
mississippians,NPS
misty-eyed,JJ
migrants,NNS
ministry,NN-TL
mi,FW-PPO
midstream,NN
mityukh,NP
minimum,JJ
miscalculations,NNS
mild-mannered,JJ
misfortunes,NNS
missouri-illinois,NP
mirrors,VBZ
mid-continent,NN
mid-1958,CD
millionaires,NNS
mixture,NN
miami's,NP$
micro-microcurie,NN
misunderstanders,NNS
midsts,NNS
mindanao,NP
mijbil's,NP$
minuet,NN
mimetically,RB
micrometeorite,NN-HL
minority,NN
minimized,VBN
militarist,NN
mid-july,NP
millimeter,NN
misshapen,JJ
militarism,NN
minimizes,VBZ
misnamed,VBN
misleads,VBZ
misbegotten,NNS-TL
microbial,JJ
midas,NP-TL
minutemen,NPS
misbranded,VBN
misdemeanor,NN
midnight,NN
mission,NN-TL
