term,tag
chain,NN
cheerful,JJ
chowder,NN
chabrol,NNP
childe,NP
chelas,FW-NNS
chair,NN
children,NNS
churned,VBD
chinese,JJ
chong-sik,NNP
cheat,VB
charge,NN
chewing,VBG
chadroe,NP
child-cloud,NN
choice,NN
checkit,NP
chicanery,NN
chinaman,NP
chaikoff,NP
chapel,NN-TL
chap.,NN
cheapest,JJS
choreographic,JJ
cholesterol,NN
chest-back-shoulder,JJ
choppy,JJ
chandelle,VB
chimera-chasing,JJ
chew,VB
charter,NNP
ches,NP
chomp,NN
chef,NN
chaffing,VBG
charted,VBN
chen,NP
chicago's,NP$
chests,NNS
chuckle,VB
chafing,VBG
choral,JJ
christ,NP
chicago,NNP
cheng,NP
childhood's,NN$-TL
churches,NNS
christ-like,JJ
charge-excess,NN
christian,NNP
chose,VBD
chins,NNS
christi,NP
chrissake,UH
ching,NP
chassis,NN
china,NNP
christy,NP
change,NN
chipped,VBN
chlorides,NNS
chant,NN
changed,VBD
champlain,NP-TL
chipper,JJ
characterizing,VBG
chrysler,NNP
chieftain,NN
chlorine-carbon,NN
changes,NNS
chaperoned,VBN
churchill,NP
chaired,VBN
choring,NN
charred,VBN
chunky,JJ
cholesterol-rich,JJ
chunks,NNS
cherishing,VBG
cheating,NN
che,NP
chemplus,NNP
chi,NP
chooses,VBZ
cherished,VBN
chaps,NNS
chloride,NN
chicagoans,NPS
chapels,NNS
chestnut,NN-TL
chapter,NN
churchyard,NN
chlorpromazine,NN
chemische,FW-JJ-TL
charming,JJ
chromspun,NP
christ's,NP$
championships,NNS
chi-chi,NN
chaplain,NN
charity,NN
child-bearing,JJ
chardonnay,NNP
chignon,NN
challenge,VB
chisel,NN
ch.,NN-TL
cholinesterase,NN
chief's,NN$
chairing,NN
cherubim,NNS
challenging,VBG
chainlike,JJ
choctaws,NPS
chelmno,NP
chip,NN
chromium-substituted,JJ
chin,NN
chic,JJ
chores,NNS
cheering,VBG
chevrolet,NNP
chops,NNS
chadha,NNP
chabrier,NP
chemical,NN
chaucer,NP
chernishev,NP
charging,VBG
chou,NP
charms,NNS
chiggers,NNS
chines,NNS
cherish,VB
chiefs,NNS
chump,NN
cheaper,JJR
chromatogram,NN
chilled,VBN
chasing,NN
chiefly,RB
chinese-soviet,JJ
chapman,NNP
chemistries,NNS
chief,NN
chambermaids,NNS
chien,NP
chargin',VBG
chardonnays,NNPS
chicks,NNS
charities,NNS
chrysotile,NN
chansons,NNS
charting,VBG
chronically,QL
cheerfulness,NN
chousin',VBG
chatte,FW-NN
chosen,VBN
choosy,JJ
cheerleaders,NNS
christie,NNP
choose,VB
charlottesville,NP-TL
chatty,JJ
chanceries,NNS
chattering,VBG
choicest,JJT
christianizing,VBG
chartings,NNS
christening,NN
