term,tag
illnesses,NNS
illness,NN
illustrating,VBG
ill-conceived,JJ
illustrates,VBZ
illumined,VBN
ills,NNS
illustrated,VBN
ill-equipped,JJ
ilona,NP
il,FW-AT-TL
illumination,NN
ille,FW-NN-TL
illinois',NP$
illustrate,VB
illumine,VB
ilyushin,NP
ill-starred,JJ
illegal,JJ
illusionary,JJ
illusory,JJ
illustrious,JJ
illinois,NP
illustrations,NNS-TL
ilka,NP
illumines,VBZ
illusion,NN
illegally,RB
illiterate,JJ
illuminated,VBD
iliac,JJ
illustration,NN
ill.,NP
illuminate,VB
illuminating,VBG
iliad,NP-TL
ileum,NN
illegitimacy,NN
illusive,JJ
illustrative,JJ
illusions,NNS
illogical,JJ
illustrator,NN
ill-prepared,JJ
ill,JJ
illegitimate,JJ
illicit,JJ
illustrators,NNS
illuminations,NNS
ill-fated,JJ
