term,tag
dumas,NP
duffers,NNS
durin',IN
duty-free,JJ
dumbbell,NN
dueling,VBG
dufresne's,NP$
duplicated,VBN
dust-thick,JJ
duffer,NN
duncan,NP
duplex,JJ
dulcet,JJ
dull,JJ
duct,NN
ductwork,NN
dussa,NP
dully,RB
duffel,NN
durwood,NP
dullness,NN
dulls,VBZ
duren,NP
dutchess,NP-TL
dundeen,NP
during,IN
du,NNP
durer,NP
duffy,NP
durocher,NP
dulled,VBN
dummkopf,FW-NN
dusseldorf,NP
dupont,NP
dumps,NNS
duyvil,NP
duluth,NNP
dusky,JJ
ducking,VBG
duller,JJR
dulles,NP
dualities,NNS
dump,VB
durability,NN
dustbin,NN
dumping,NN
dual-ladder,JJ
duchess,NN-TL
durkin,NP
dumb,JJ
duration,NN
dunlop,NP
dungeon,NN
dunkin',NNP
dunbar,NP
dusted,VBN
dunes,NNS
dudley,NP
dugout,NN
dutch,JJ
dummies,NNS
dunk,VB
dunn,NNP
dunkin,NNP
dung,NN
dune,NN
duane,NP
dumpster,NNP
dumont,NP
durkheim,NP
dualism,NN
duces,FW-VB
dusts,NNS
dunne,NP
dubbed,VBD
dublin,NP
dugdale,NNP
dutton,NP-TL
duds'd,NNS+MD
duty,NN
duke,NNP
duplicable,JJ
dusty-green,JJ
dumbfounded,JJ
dubois,NP
dual-road-up,JJ
durante,NP
dust,NN
dumbbells,NNS
dutchman,NP-TL
duck,VB
dubovskoi,NP
dufresne,NP
dun,NN
duo,NN
durable,JJ
dusting,VBG
dud,NN
due,JJ
duf,NN
dug,VBD
duplicate,JJ
dust-swirling,JJ
duds,NNS
duties,NNS
dunston,NP
duly,RB
duponts,NPS
duke's,NN$
dunton,NNP
duchossois,NNP
dukes,NNS-TL
duped,VBN
duhagon,NP
duel,NN-TL
dustin',VBG
dusty,JJ
duress,NN
dunn-atherton,NP
duet,NN
dutifully,RB
dugan,NP
duverger,NP
dumped,VBD
duets,NNS
dubious,JJ
ducks,NNS
dusty-slippered,JJ
dual,JJ
dunn's,NP$
dubin,NP
duvol,NP
dull-gray,JJ
dumpty,NP
dust-up,NN
duque,NP
dual-channel,JJ
ducked,VBD
dunkirk,NP
duels,NNS
dusk,NN
durations,NNS
duclos,NP
durrell's,NP$
dunkel,NP
durlach,NP
dullest,JJT
dulles's,NP$
dummy,JJ
duckling,NN
ducts,NNS
dust-settling,JJ
durable-goods,NNS
duplication,NN
