term,tag
tolstoy,NP
totted,VBN
tongue-in-cheek,JJ
ton-mile,NN
toulouse-lautrec,NP
tombs,NNS
torah,NP
top-priority,NN
tolerating,VBG
tomonggong,NP
tours,NNS
top-notch,NN
tonic,NN
touch,NN
tone,NN
tolls,NNS-TL
tonight's,NR$
toledo,NNP
toland,NP
tore,VBD
toilets,NNS
touches,VBZ
tobin,NP
todman,NP
top-selling,JJ
torn,VBN
tout,FW-RB
today'll,NR+MD
to,TO
top-drawer,NN
torpid,JJ
touched,VBD
tormented,VBN
tolstoy's,NP$
tory,NP
tolerable,JJ
toffee,NN
toronto,NNP
toch,NP
topple,VB
tourist,NN
torture,NN
toll-road,NN
tofu,FW-NN
toilsome,JJ
top-quality,NN
topsoil,NN
tollgate,NN
townley,NP
touching,VBG
tojos,NPS
towering,VBG
township,NN
too-expensive,JJ
tourism,NNP
tootley-toot-tootled,VBD
tonalities,NNS
tournaments,NNS
towel,NN
tonal,JJ
tobacco,NN
toujours,FW-RB
tormentors,NNS
tormenters,NNS
towed,VBD
topnotch,NN
tolubeyev,NP
too-large,JJ
torrington,NNP
token,NN
tottering,VBG
toying,VBG
tower,NNP
toasted-nut,NN
tortoises,NNS-TL
tommy's,NP$
tough-looking,JJ
tousled,VBN
tougher,JJR
torrid-adios,NP
torch,NN
tommie,NP
topics,NNS
toonker,NP
touchdown,NN
toot-toot,UH
torrents,NNS
tode,JJ
todd,NP
top-level,JJ
tonally,RB
tommy,NP
top-tang,NN
tobacco-juice,NN
toleration,NN
topcoats,NNS
tongue-tied,JJ
townes,NNP
tote,VB
tongue-twister,NN
too-shiny,JJ
tonsil,NN
toto,NN
totals,NNS
tots,NNPS
tornado,NN
tosses,NNS
torrid-breeze,NP
tort,NN
toll,NN
too-naked,JJ
torpedo,NN
toolmaker,NN
tolerance,NN
top-grade,NN
told,VBD
tolek,NP
toast,NN
toes,NNS
to-and-fro,RB
torquers,NNS
tooth-paste,NN
tows,NNS
torpedoes,NNS
tombigbee,NP
totalistic,JJ
tombstone,NN
toppers,NPS-TL
toothbrush,NN
todman's,NP$
tooling,VBG
totalled,VBD
too-hearty,JJ
toffenetti's,NP$
towboats,NNS
torsos,NNS
togetherness,NN-HL
tonics,NNS
to-the-death,JJ
tooke,VBD
tortoise,NN
tolled,VBN
tortuous,JJ
toomey,NP
torso-defining,JJ
tolerant,JJ
tourists',NNS$
tour,NN
topeka,NP
townsman,NN
today's,NR$
tokyu,NNP
tomb,NN
torquato,NP
toronto-based,JJ
top-heavy,JJ
topography,NN
tough,JJ
toughness,NN
tong,NP
topmost,JJS
toni,NP
touchdowns,NNS
toneless,JJ
townships,NNS
touring,VBG
tons,NNS
tomblike,JJ
tolylene,NN
towels,NNS
toys,NNPS
tony,NNP
totalitarianism,NN-TL
total,VB
tools,NNS
tomorrow,NN
to-morrow,NR
torsion,NN
to-do,NN
toy,NN
touchstones,NNS
toppled,VBN
torpetius,NP
top-ranking,JJ
toothpaste,NN
top,JJ
tom's,NP$
totalitarian,JJ
tow,NN
towsley,NP
ton,NN
too,RB
toughs,NNS
tom,NNP
topcoat,NN
torment,NN
toe-tips,NNS
tourists,NNS
today,NN
toe,VB
torpor,NN
tolerated,VBN
topgallant,NN
tosca,NP
totality,NN
towers,NNS
torque,NN
tool,NN
tolley,NP
towne,NN
took,VBD
tombstones,NNS
torquemada,NP
tokens,NNS
toot,UH
toobin,NP
tourist's,NN$
tooth-hurty,NN
tomato-red,JJ
tokio,NNP
toodle,NP
towns,NNS
toasting,VBG
tomes,NNS
top-yielding,JJ
town,NN
topic,NN
toppling,VBG
tossed,VBD
toweling,NN
tokyo,NNP
torquer,NN
tolerate,VB
tougas,NP
tortured,VBD
tomorrow's,NR$
total-cost,NN
toll-rate,NN
townsend,NP
tones,NNS
toner,NN
tortures,NNS
toccata,NN-TL
toward,IN
torso,NN
torrent,NN
touchstone,NN
tongues,NNS
toilet,NN
toscanini's,NP$
tool-kit,NN
tomas,NP
toss,VB
totaling,VBG
tournament,NN
tootsie,NP-TL
towardes,IN
tonight,NR
toiled,VBN
too-simple-to-be-true,JJ
town's,NN$
toynbee,NP
torrio-capone,NP
tooth-straightening,NN
topix,NNP
totaled,VBD
tornadoes,NNS
topkapi,NP-TL
tolley's,NP$
torino,NP
tossing,VBG
toadies,NNS
topped,VBN
torrence,NP
toadyism,NN
toxin,NN
toured,VBD
toxic,JJ
toppings,NNS
tower's,NP$
tollhouse,NN
toasted,VBD
tomatoes,NNS
toughest,JJT
tongued,VBD
topping,VBG
towards,IN
tongue-thrusting,NN
touted,VBN
toad,NN
tops,NNS
togs,NNS
tonio,NP
toulouse,NP-TL
townsmen,NNS
torches,NNS
toddlers,NNS
totally,RB
tongue,NN
tomato,NN
tories,NPS
topographic,JJ
to-day,NR
tokenish,JJ
touchy,JJ
tomkins,NP
tool-and-die,NN
torrid-mighty,NP
together,RB
tooth,NN
tongs,NNS
torrid,JJ-TL
topsy-turvy,JJ
tole,VBD
topical,JJ
tormenting,VBG
toil,NN
torrio,NP
toscanini,NP
totemic,JJ
