term,tag
kale,NN
kali,NP
karlheinz,NP
kafka,NP
kas.,NP
kassem,NP
kate,NP
kans.,NP
kanin,NP
kayabashi,NP
katherine's,NP$
kalipharma,NNP
karet,NP
kapok-filled,JJ
kahn's,NP$
katharine's,NP+BEZ
kaminski,NNP
katharine,NP
kappa,NNP
kandinsky,NP
katzenstein,NNP
kazan,NP-TL
kalmuk,NP-TL
karipo,NP
kaddish,NP
kawasaki,NNP
kaleidoscope,NN
kalamazoo,NNP
kayabashi-san,NP
kajar,NP
katow,NP
kaboom,UH
kant,NP
kathryn,NNP
kaiser,NP-TL
kaufnabb,NP
kalonji,NP
karns,NNP
kan.,NP
kansas,NNP
kader,NP-TL
karns',NP$
kankakee,NP
karl-birger,NP
kai-shek's,NP$
kaskaskia,NP
kai-shek,NP
kawecki,NP-TL
kazoo,NN
karen,NP
katie,NP
karsner,NP
kathleen,NNP
katya,NP
kansas-nebraska,NP-TL
karolinerna,NP
kanto,NP
kahn,NP
kangyo,NNP
kamikaze,FW-NNS
kaster's,NP$-TL
kathy,NP
kane,NNP
kabalevsky,NP-TL
katherine,NP
katangans,NPS
kaisers,NPS
kamchatka,NP-TL
kahler,NP
kasavubu,NP
karol,NP
kaiser's,NP$-TL
kasai,NP-TL
karipo's,NP$
kava,NN
kakutani,NP
kate's,NP$
kauffeld,NP
kaminsky,NP
karlis,NP
katanga,NP
kaleidescope,NN
kamens,NP
katie's,NP$
kapnek,NP
kare,NN-TL
karl,NNP
kayo,VB
kamieniec,NP
katangan,JJ
karp's,NP$
kaplan,NP
kahler-craft,NP-TL
karshilama,FW-NP
karamazov,NP-TL
kayabashi's,NP$
kay,NP
kalentiev,NP
kaganovich,NP
kauffmann,NP
