term,tag
fourth-quarter,NN
ford,NNP
followed,VBN
forget,VB
formerly,RB
fond,JJ
focus,VB
foul,JJ
four,CD
focusing,VBG
foods,NNPS
four-day,JJ
follow-up,JJ
foundations,NNS
force,VB
forthcoming,JJ
foreign-stock,JJ
forced,VBD
folio,NN
founder,NN
for,IN
forecasting,VBG
folded,VBD
forecast,VBN
forms,NNS
foster,NNP
fountain,NNP
foldable,JJ
forces,NNS
folks,NNS
forgiven,VBN
fought,VBD
forcing,JJ
fourteen,CD
formation,NN
foam,NN
forest-product,NN
four-foot-high,JJ
foundation,NNP
formed,VBN
formally,RB
fourth,JJ
form,VB
format,NN
food,NN
foldability,NN
football,NN
four-color,JJ
forecasts,NNS
four-year,JJ
forward,RB
focused,VBN
foreigners,NNS
formula,NN
foot,NN
food-shop,JJ
four-year-old,JJ
former,JJ
formal,JJ
founded,VBN
foreign-led,JJ
fortune,NNP
forum,NN
fold,VB
follows,VBZ
forest-products,NNS
fortunes,NNS
foreign,NNP
follow,VB
forster,NNP
forgotten,VBN
following,VBG
found,VBD
foundering,VBG
food-industry,NN
