term,tag
epitomizes,VBZ
epigrams,NNS
epicyclically,RB
epileptic,JJ
epics,NNS
epidemic,NN
episcopal,JJ-TL
episodes,NNS
epitomized,VBD
epiphysis,NN
epithets,NNS
epistemology,NN
epidemiological,JJ-TL
epistolatory,JJ
epicurus,NP
epilogue,NN
epsom,NN
ephemeral,JJ
epoch,NN
epicenter,NN
epic,NN
epigrammatic,JJ
epigenetic,JJ
eph,NP
ephesians,NPS-TL
epsilon,NP
epoch-making,JJ
epithet,NN
ephesus,NP
epicycle,NN
eppler,NP
epitome,NN
epicure,NN
epitaph,NN
epaulets,NNS
episode,NN
epicyclical,JJ
epiphyseal-diaphyseal,JJ
epidermis,NN
epicycles,NNS
epistles,NNS-TL
epitomize,VB
epidemics,NNS
epiphany,NN-TL
epstein,NP-TL
epoxy,NN
epicurean,NP
epigraph,NN-TL
