term,tag
externally,RB
extrapolated,VBN
exhibitions,NNS
examiantion,NN
existing,VBG
ex-national,JJ-TL
extrapolates,VBZ
expressions,NNS
excludes,VBZ
excoriate,VB
extraneous,JJ
expelling,VBG
excluded,VBN
expansion-contraction,NN
expeditious,JJ
exalted,VBN
experimentally,RB
exporters,NNS
exact,JJ
extractors,NNS
exponential,JJ
excruciating,JJ
exaggerate,VB
excellency,NN-TL
experiencing,VBG
extenuate,VB
excellence,NN
exasperatingly,QL
exemptions,NNS
extenuating,VBG
ex-schoolteacher,NN
expunging,NN
exuberant,JJ
expropriated,VBN
expressive,JJ
extremities,NNS
ex-bandits,NNS
excised,VBN
expressed,VBN
exasperation,NN
extraterrestrial,JJ
experiment,NN
excitatory,JJ
expresses,VBZ
exercise,VB
extemporize,VB
explosion,NN
exchange,NN
experimentalism,NN
explore,VB
excess,NN
extrema,NNS
extreme,JJ
exemption,NN
exemplified,VBN
expressly,RB
exceptionally,QL
experience,NN
example,NN
expulsion,NN
exemplifies,VBZ
extremes,NNS
exacting,VBG
existent,JJ
ex-marine,NN
examining,VBG
examinations,NNS
exquisiteness,NN
ex-president,NN
extra,JJ
explained,VBD
extricate,VB
excellently,RB
extinction,NN
experimentation,NN
excursions,NNS
ex-truck,NN
examination,NN
excelsin,NN
expeditiously,RB
exhaustive,JJ
expressway,NN-TL
excommunicated,VBN
exacts,VBZ
examinin',VBG
exit,NN
ex-convicts,NNS
exuberantly,RB
excuse,VB
extruding,VBG
expansively,RB
excellent,JJ
ex-liberals,NNS
ex-justice,NN
extralegal,JJ
examined,VBD
exposure-time,NN
executor,NN
exceptions,NNS
excursion,NN
ex-jazz,NN
experiential,JJ
executing,VBG
expanding,VBG
explorations,NNS
expectant,JJ
ex-prize,NN
exclaims,VBZ
exclude,VB
expandable,JJ
expressways,NNS-TL
ex-gov.,NN
explains,VBZ
exemplify,VB
explores,VBZ
explorer,NN
exposited,VBN
explored,VBN
extravaganzas,NNS
explicit,JJ
extrapolation,NN
extirpating,VBG
exclusions,NNS
exclusive,JJ
executed,VBN
ex-singer,NN
expects,VBZ
experiments,NNS
expectable,JJ
existence,NN
exclusion,NN
expectations,NNS
exhibits,VBZ
extirpated,VBN
expansiveness,NN
executors,NNS
exploding-wire,NN
extinguished,VBN
expressionist,NN
expressionism,NN-TL
ex-communist,NN-TL
ex-gambler,NN
exhaled,VBD
exiles,NNS
exits,VBZ
explode,VB
exiled,VBN
exquisite,JJ
expectancy,NN
exacerbated,VBN
exhilarated,VBN
expectedly,RB
expectantly,RB
exasperated,VBN
exclusiveness,NN
exorbitant,JJ
exacerbates,VBZ
expect,VB
exceeded,VBN
extract,VB
exclamation,NN
excepting,IN
extrapolate,VB
exploding,VBG
exporting,VBG
expiation,NN
expediting,VBG
extensively,RB
expansive,JJ
exodus,NN
existentialism,NP
excelsior,NN-TL
existentialist,NN
extraordinary,JJ
experimenting,VBG
exhusband,NN
explorers,NNS
exposing,VBG
exhaustingly,RB
expecting,VBG
expedient,JJ
existential,JJ
exhibited,VBD
exotic,JJ
exegete,NN-TL
executions,NNS
exhaustible,JJ
extrovert,NN
exaggerations,NNS
expressionistic,JJ
exertions,NNS
exchequer,NN
excavation,NN
extra-curricular,JJ
exhilarating,JJ
expressionists,NNS
exponents,NNS
exposures,NNS
exploring,VBG
expounding,VBG
exploded,VBN
explanation,NN
exactly,RB
excels,VBZ
expanse,NN
expressivness,NN
explodes,VBZ
exultation,NN
exacted,VBD
exhibitors,NNS
extraordinarily,RB
expurgation,NN
exclaimed,VBD
exorcise,VB
extinguish,VB
expe,NP
extracting,VBG
executioner,NN
exert,VB
exchanging,VBG
expeditions,NNS
exact-size,JJ
exploratory,JJ
expansionist,NN
extracted,VBD
experienced,VBN
exec,NN
expires,VBZ
exercised,VBN
extending,VBG
experiences,NNS
expertly,RB
exercises,NNS
extremely,RB
exonerate,VB
ex-convict,NN
exhorting,VBG
exaltations,NNS
exterminate,VB
excursus,NN
exploits,NNS
excerpts,NNS
exteriors,NNS
ex-mayor,NN
explain,VB
explicitly,RB
export-import,JJ-TL
excitedly,RB
exchanged,VBD
exports,NNS
exaggeration,NN
exceptional,JJ
exaltation,NN
express,VB
expectation,NN
explosively,RB
exboyfriend,NN
exchanges,NNS
exoneration,NN
exhibiting,VBG
existentialists,NNS-TL
extra-sensory,JJ
expansions,NNS
extremists,NNS
