term,tag
essay,NN
esters,NNS
espouses,VBZ
escalation,NN
escheat,NN
escape's,NN$-TL
essence,NN
escadrille,FW-NN-TL
escorted,VBD
estimates,NNS
essex,NP-TL
esplanade,NN
escutcheons,NNS
escaped,VBD
estrangement,NN
esteem,NN
escape,VB
estimated,VBD
establish,VB
esmarch,NP
esnards,NPS
espousing,VBG
established,VBN
est,FW-BEZ
escapes,NNS
estate,NN
escapades,NNS
esp,NN
esn,NN
esprit,FW-NN
establishments,NNS
essayed,VBN
eskimo,NP
estimating,VBG
estella,NP
esquire,NP
escort,VB
escutcheon,NN
esteemed,VBD
escapees,NNS
essays,NNS
essayists,NNS
establishment,NN
espanol,FW-NP
espionage,NN
estella's,NP$
esther,NP
escaping,VBG
establishes,VBZ
escorting,VBG
espagnol,FW-JJ
esoteric,JJ
esthetic,JJ
escapist,NN
essences,NNS
espousal,NN
esse,FW-VB-NC
eschewed,VBN
estuaries,NNS
esterases,NNS
estimate,NN
estep,NP-TL
essentials,NNS
eskimos,NPS
estranging,VBG
essentially,RB
eshleman,NP
escorts,NNS
especially,RB
esperanza,NP-TL
eschews,VBZ
estranged,VBD
espoused,VBD
estes,NP
eschewing,VBG
establishing,VBG
esthetics,NN
estates,NNS
estherson,NP
eschew,VB
estimation,NN
escapade,NN
essential,JJ
escritoire,NN
