term,tag
appease,VB
appliques,NNS
appropriating,VBG
appetite,NN
apportionments,NNS
appeasement,NN
apartment,NN
appearin',VBG
apex,NN
appended,VBN
appreciated,VBD
appellant,FW-VBG
aplomb,NN
appalled,VBN
applicants,NNS
apogee,NN
appleton,NP
apron,NN
applauding,VBG
appointment,NN
appraised,VBN
apostates,NNS
appropriateness,NN
appropriation,NN
appoints,VBZ
appendixes,NNS-TL
applejack,NN
apart,RB
appearing,VBG
appreciatively,RB
apportion,VB
apartheid,FW-NN
apergillus,NP
applicable,JJ
apaches,NPS
appalachians,NPS
apologia,NP
apologie,NN-TL
approaching,VBG
apple-tree,NN
applicability,NN
aparicio,NP
apartments,NNS
appliance,NN
apparency,NN
apotheosis,NN
approximation,NN
apothecary,NN
apologies,NNS
approximated,VBN
appreciating,VBG
appareled,VBN
aptly,RB
aptitudes,NNS
appear,VB
apparatus,NN
app.,NNS-TL
apalachicola,NP
apostolic,JJ
appreciative,JJ
apologized,VBD
apparition,NN
appeal,VB
appraisers,NNS
approves,VBZ
apathetic,JJ
apocalyptic,JJ-TL
approached,VBN
apologist,NN
apologetically,RB
apologetic,JJ
applies,VBZ
appetites,NNS
appointments,NNS
apache,NPS
approval,NN
appears,VBZ
apportionment,NN
aphrodite,NP
appropriations,NNS
appendages,NNS
approaches,NNS
april,NP
approach,VB
appreciations,NNS
apartment-building,JJ
apocalypse,NN-TL
approve,VB
appropriately,RB
appeals,NNS
apple,NN
applause-happy,JJ
appeared,VBD
app,NP
apt,JJ
appleby,NP
appropriate,JJ
appliances,NNS
apologize,VB
apply,VB
apprehended,VBN
aperture,NN
apollinaire,NP
aptitude,NN
apses,NNS
appeasing,VBG
apostle,NN
approximate,JJ
approximately,QL
appaloosas,NPS
april-june,NP
appalachian,NP-TL
appestat,NN
appointing,VBG
appointees,NNS
apprentices,NNS
approvingly,RB
appreciates,VBZ
apparent,JJ
appian,NP-TL
approving,VBG
apprenticed,VBN
appreciation,NN
apprehensions,NNS
appendix,NN-TL
apollo,NP
appointee,NN
appointed,VBN
apprentice,NN
applied,VBN
apollo's,NP$
applying,VBG
apology,NN-TL
apollonian,JJ
apprehension,NN
apricot,NN
approximations,NNS
appearance,NN
aptness,NN
ape,NN
apostles,NNS
appealing,JJ
apocryphal,JJ
apples,NNS
apiece,RB
appraisal,NN
appraise,VB
applicant,NN
apprehend,VB
appetizing,JJ
ap,NP-HL
apropos,JJ
apparently,RB
appanage,NN
apprehensively,RB
appraising,VBG
application,NN
appraisingly,RB
applauded,VBN
aprons,NNS
applaud,VB
appreciably,RB
appearances,NNS
apportioned,VBN
apocrypha,NP
applications,NNS
appreciable,JJ
apprenticeship,NN
appealed,VBD
approved,VBN
appeased,VBN
appoint,VB
approachable,JJ
appropriated,VBN
applause,NN
appraisals,NNS
appallingly,QL
apathy,NN
appreciate,VB
appalling,JJ
appropriates,VBZ
apparel,NN-TL
applicator,NN
