term,tag
octoroon,NN
octaves,NNS
occurrence,NN
occupations,NNS
ocean-going,JJ
occupies,VBZ
occasioned,VBN
occlusive,JJ
oct.,NNP
occurrences,NNS
ocelot,NN
octogenarians,NNS
occupied,VBD
occur,VB
occupation,NN
occasional,JJ
oceania,NP-TL
oceanography,NN
oceanographic,JJ
ocarina,NN
oczakov,NP
octet,NN-TL
occupants,NNS
occupancy,NN
occipital,JJ
occupying,VBG
occupy,VB
occasionally,RB
occident,NP
occupational,NNP
occurs,VBZ
ocher,NN
occluded,VBN
ocular,JJ
octagonal,JJ
oceanside,NP
och,FW-CC-TL
oceans,NNS
occurred,VBD
octahedron,NN
occupant,NN
octave,NN-TL
oceana,NP-TL
ochre,NN
occurring,VBG
october,NNP
occasions,NNS
occlusion,NN
ocean,NN
occidental,NNP
octavia,NP-TL
occupation's,NN$
occupancies,NNS
occasion,NN
octillion,CD
octopus,NN
