term,tag
nursing,VBG
nullity,NN
null-type,JJ
nurses,NNS
numerology,NN
nut,NN
numbering,VBG
number,NN
nuns,NNS
nun,NN
nuclei,NNS
numerals,NNS
nursery,NN
numbers,NNS
numenous,JJ
nursery-,NN
null,NN
nuf,AP
nugent's,NP$
nunes,NP
numinous,JJ
nux,NN
nuclear,JJ
nutcracker,NN-TL
numerological,JJ
numbingly,RB
nutritive,JJ
nuzzled,VBD
nuances,NNS
numbing,VBG
nudity,NN
numeral,NN-TL
nurse,NN
nuts,NNS
nudes,NNS
nullified,VBD
nugent,NP
nutritious,JJ-HL
nutrition,NN
nubbins,NNS
nut-like,JJ
nuance,NN
nudged,VBD
nutritional,JJ
nuisances,NNS
numerical,JJ
nuit,FW-NN-TL
nudist,NN
nullify,VB
nuttall,NP
nucleus,NN
nucleated,VBN
numb,JJ
nutrient,JJ
nudge,NN
nuisance,NN
nudging,VBG
nucleotide,NN
nutshell,NN
nurse's,NN$
numbered,VBN
nucleic,JJ
nurses',NNS$
nufs,NNS
numerically,RB
numbness,NN-HL
nugget,NN
numerous,JJ
nude,JJ
nucleoli,NNS
nullifiers,NNS
nuclide,NN
nut-house,NN
nuper,FW-RB
nubile,JJ
nutmeg,NN
nutrients,NNS
nudism,NN
nurture,NN
nuovo,FW-JJ-TL
