term,tag
giorgio,NP
gingham,NN
givers,NNS-TL
giggles,NNS
ginmill,NN
giggled,VBD
giaour,NP
gillespie,NP
gilded,VBN
giant,NN
giffen's,NP$
ginner's,NN$-TL
gigenza,NP
giants,NNS
gino,NP
gizenga,NP
gins,NNS
gibbet,NN
ginning,VBG
gift,NN
giddings,NP
gifted,JJ
girlishly,RB
giants',NNS$-TL
givenness,NN
giuseppe,NP
gibson,NP
giacometti,NP
give-away,JJ
girlish,JJ
gird,VB
gilmore,NP
giveth,VBZ
girl,NN
giblet,NN
giddy,JJ
giulietta,NP
gibbon,NP
giving,VBG
gilkson,NP
gimme,VB+PPO
girlie,NN
giffen,NP
gibault,NP
ginsberg's,NP$
gimbaled,JJ
gioconda,NP
giddiness,NN
gilman,NP
giles,NP
giveaway,NN
gianicolo,NP
gifts,NNS
givin',VBG
give-and-take,NN
giustiniani,NP
giubbonari,NP
girl-san,NN
girl-friend,NN
gilroy,NP
given,VBN
git,VB
gingerly,RB
girls,NNS
gig,NN
ginghams,NNS
ginnin',VBG
gin,NN
gildas,NP
gil,NP
giver,NN
gives,VBZ
gibe,NN
gist,NN
giggle,NN
giovanni,NP
giselle,NP
ginkgo,NN
gilels,NP
giacomo,NP
gilbert,NP
girdle,NN
gigantic,JJ
girth,NN
gisors,NP
give,VB
ginger,NN
girls',NNS$
giveaways,NNS
gibbs,NP
gisele,NP
gibby,NP
gill,NP
girl's,NN$
gild,VB
gilborn,NP
gimbel,NP-TL
gilt,NN
gillis,NP
girders,NNS
giggling,VBG
gibes,NNS
gimpy,NP
gide,NP
gilborn's,NP$
