term,tag
hampton,NNP
haydon,NP
hallwood,NNP
hangovers,NNS
hats,NNS
hatteras,NP-TL
hath,HVZ
hanging,VBG
hazell,NNP
hate,VB
habla,FW-VB
hable,JJ
hayne,NNP
half-gourd,NN
hardtack,NN
half-swimming,JJ
hadson,NNP
haughtiness,NN
hannah,NP
hattes,NNS
hamrick's,NP$
harlan-marcia,NP
hatching,NN
hangin',VBG
hatted,JJ
harshened,VBD
harro,UH
hangers,NNS
hay-shakers,NNS
harbor,NN
harried,VBD
hawaii,NNP
hartweger,NP
happenings,NNS
harrowed,VBN
hackettstown,NP
harry,NNP
hard-charging,JJ
harriet,NP
hairier,JJR
harbor's,NN$-TL
havens,NNS
halma,NP
hack,NN
haflis,FW-NNS
hand-woven,JJ
hamper,NN
haughtily,RB
harris',NP$
half-understood,VBN
handicapped,VBN
harvests,NNS
hawksworth,NP
hardest,JJT
hazy,JJ
haulage,NN
haze,NN
hans',NP$
hand-to-hand,JJ
hamilton-oriented,JJ
hajime,NP
hallucinating,VBG
harassing,VBG
harbors,NNS-TL
hairy,JJ
hash,NN
half-past,JJ
hairs,NNS
hardee's,NP$
handyman,NN
handmaiden,NN
hadn't,HVD*
hamm's,NP$
handwriting,NN
handlers,NNS-TL
halkett,NP
hard-earned,JJ
harrington's,NP$
haunts,VBZ
harass,VB
harrington,NP
hasps,NNS
hatred,NN
hardy,JJ
hardwicke,NP
handfuls,NNS
half-aloud,RB
handled,VBN
hatless,JJ
hanover-mauri,NP
hammered,VBD
hall's,NN$
handles,VBZ
handler,NN-TL
hawksley,NP
hand-screened,JJ
handley,NP
harrowing,VBG
hasbrouk,NNP
half-breed,NN
hahn,NNP
handsomely,RB
half-digested,JJ
harlem's,NP$
hackensack,NNP
hanover-bertie,NP
habitually,RB
hailstorm,NN
harvest,NN
harnessing,VBG
haircuts,NNS
handkerchiefs,NNS
half-life,NN
hammett's,NP$
hand-made,JJ
harmonious,JJ
half-forgotten,JJ
halts,NNS
harve,NP
haskell,NP
hansen,NP
habitants,NNS
half-straightened,VBD
hamburger,NN
harrity,NP
halloween,NP
haney's,NP$
hard-to-please,JJ
hand-in-glove,JJ
hand-me-down,JJ
hamburgers,NNS
hangar,NN
half-year,NN
handguns,NNS
hampshire,NNP
hartsfield,NP
hating,VBG
hammarskjold,NP
handsomer,JJR
half-century,NN
harding,NP
haupts',NP$
hazard,NN
halted,VBN
hackwork,NN
haggardly,RB
hasher,NN
half-acceptance,NN
harmon,NP
handelsbanken,NNP
hands-off,RB
hanukkah,NP
hasty,JJ
hauling,VBG
hawked,VBN
haste,NN
halos,NNS
harlem,NP-TL
half-dozen,NN
hairdos,NNS
handlebars,NNS
hammerschmidt,NNP
half-crazy,JJ
haute,FW-JJ
half-bottles,NNS
hallelujahs,NNS
half-inch,NN
hartwell,NP
half-brothers,NNS
hankered,VBD
hackstaff,NP
hampered,VBD
hands-off-all-sweets,NN
haughty,JJ
half-drunk,JJ
hard's,NP$
hanover-chalidale,NP
harmless,JJ
hackles,NNS
haven't,HV*
happened,VBD
hande,NN
hals,NP
halt,VB
hanover-lucy,NP
harbinger,NN
hale,NNP
half,DT
hanover-sally,NP
hall,NN
handiwork,NN
hammersmith,NNP
hallmarks,NNS
haphazardly,RB
hails,VBZ
hancock,NP
hamiltonian,JJ
haec,FW-DTS
hafta,HV+TO
handiest,JJT
habits,NNS
hard-won,JJ
hawkers,NNS
harboring,VBG
hawkins',NP$
harm,NN
